timestamp,machine_id,serial_no,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure
2025-01-12 00:00:00,M0013,SN-000265,M,299.943077,308.820695,1574.471508,64.713831,50.319084,0
2025-01-12 01:00:00,M0013,SN-000266,M,301.025432,307.466953,1778.911854,41.006413,61.257863,0
2025-01-12 02:00:00,M0013,SN-000267,M,299.310859,305.887371,1424.813107,7.840167,70.327742,0
2025-01-12 03:00:00,M0013,SN-000268,M,299.703513,309.426613,1959.258302,5.993541,89.428192,0
2025-01-12 04:00:00,M0013,SN-000269,M,299.106311,307.322233,2305.794085,5.0,93.033775,0
2025-01-12 05:00:00,M0013,SN-000270,M,299.000169,304.153052,1772.925337,5.0,109.884559,0
2025-01-12 06:00:00,M0013,SN-000271,M,297.556884,307.73415,1731.090005,42.737134,126.975475,0
2025-01-12 07:00:00,M0013,SN-000272,M,299.632989,309.041543,1409.884063,68.126098,127.505548,0
2025-01-12 08:00:00,M0013,SN-000273,M,298.805427,306.734615,1719.747571,39.664605,139.070458,0
2025-01-12 09:00:00,M0013,SN-000274,M,303.186337,310.211091,1242.522009,5.0,146.445076,0
2025-01-12 10:00:00,M0013,SN-000275,M,302.14671,312.400422,1480.492705,35.230988,159.484218,0
2025-01-12 11:00:00,M0013,SN-000276,M,299.771693,309.295719,1879.375116,35.930025,165.372838,0
2025-01-12 12:00:00,M0013,SN-000277,M,297.473886,310.047789,2261.654619,85.0,197.83863,1
2025-01-12 13:00:00,M0013,SN-000278,M,296.775177,306.40546,2783.223801,5.0,218.471316,1
2025-01-12 14:00:00,M0013,SN-000279,M,301.382286,310.963841,1594.69522,30.23306,227.402632,0
2025-01-12 15:00:00,M0013,SN-000280,M,299.525498,308.275107,2302.355055,82.646317,214.991324,0
2025-01-12 16:00:00,M0014,SN-000281,H,299.960287,310.185451,1885.313368,51.249459,5.798837,1
2025-01-12 17:00:00,M0014,SN-000282,H,295.510828,305.448456,1747.063324,54.082827,23.376851,0
2025-01-12 18:00:00,M0014,SN-000283,H,300.854877,311.732464,1951.408058,42.864611,20.34552,1
2025-01-12 19:00:00,M0014,SN-000284,H,299.908841,308.126856,1821.670769,48.248588,36.811579,0
2025-01-12 20:00:00,M0014,SN-000285,H,296.779139,305.126027,1838.638504,59.440238,31.936856,0
2025-01-12 21:00:00,M0014,SN-000286,H,298.05695,306.338296,1657.083393,19.762842,62.133889,0
2025-01-12 22:00:00,M0014,SN-000287,H,299.527434,309.713637,1310.661619,61.951464,63.491522,0
2025-01-12 23:00:00,M0014,SN-000288,H,299.104934,310.352495,1259.731179,5.674925,85.59708,0
2025-01-13 00:00:00,M0014,SN-000289,H,298.415658,306.727397,2028.635709,48.209199,,0
2025-01-13 01:00:00,M0014,SN-000290,H,298.793023,307.155863,1703.154968,44.468524,112.342866,0
2025-01-13 02:00:00,M0014,SN-000291,H,298.496045,307.967161,1591.368885,24.592673,128.196101,0
2025-01-13 03:00:00,M0014,SN-000292,H,299.305125,307.936483,1802.976969,39.432868,125.734561,0
2025-01-13 04:00:00,M0014,SN-000293,H,301.942984,312.371064,2078.226289,24.436496,134.904619,1
2025-01-13 05:00:00,M0014,SN-000294,H,293.866683,299.489017,1863.12738,13.207467,138.751816,0
2025-01-13 06:00:00,M0014,SN-000295,H,298.526299,306.286242,1570.380772,31.159631,165.868692,0
2025-01-13 07:00:00,M0014,SN-000296,H,299.353025,307.1794,2229.202534,12.400284,175.347249,0
2025-01-13 08:00:00,M0014,SN-000297,H,299.591988,305.111454,2352.714926,48.069937,179.591845,1
2025-01-13 09:00:00,M0014,SN-000298,H,298.256171,305.810713,1973.094829,11.247863,207.62415,0
2025-01-13 10:00:00,M0014,SN-000299,H,295.486556,303.113822,2140.782229,57.799426,212.400237,0
2025-01-13 11:00:00,M0014,SN-000300,H,299.655991,308.354334,2234.685999,10.463023,219.394112,0
2025-01-13 12:00:00,M0015,SN-000301,L,302.4547,313.124149,2195.534761,25.842627,0.0,0
2025-01-13 13:00:00,M0015,SN-000302,L,295.932277,304.564686,2014.934712,24.384915,20.570436,0
2025-01-13 14:00:00,M0015,SN-000303,L,300.727656,308.181435,2009.421466,73.128668,28.823496,0
2025-01-13 15:00:00,M0015,SN-000304,L,298.34295,307.257518,1981.881201,48.257249,34.959792,0
2025-01-13 16:00:00,M0015,SN-000305,L,298.877351,309.451112,1415.931814,34.706655,52.95284,0
2025-01-13 17:00:00,M0015,SN-000306,L,296.894203,304.430265,2045.253105,52.467986,50.712704,0
2025-01-13 18:00:00,M0015,SN-000307,L,298.331088,305.965225,1325.46511,5.0,72.258961,0
2025-01-13 19:00:00,M0015,SN-000308,L,301.600089,311.437913,1521.890191,38.92166,85.178579,0
2025-01-13 20:00:00,M0015,SN-000309,L,300.16531,308.833006,2256.247774,85.0,92.241308,1
2025-01-13 21:00:00,M0015,SN-000310,L,302.464623,312.43585,2094.077057,43.308663,111.483667,1
2025-01-13 22:00:00,M0015,SN-000311,L,301.354824,310.334354,2320.589401,41.697829,113.756532,1
2025-01-13 23:00:00,M0015,SN-000312,L,,309.930669,1704.913966,53.703209,136.078566,0
2025-01-14 00:00:00,M0015,SN-000313,L,302.487869,309.935252,1396.712906,62.390131,148.41487,1
2025-01-14 01:00:00,M0015,SN-000314,L,299.877986,308.859859,1715.846981,5.0,132.662721,0
2025-01-14 02:00:00,M0015,SN-000315,L,300.655976,309.339941,1835.710954,5.0,177.522446,0
2025-01-14 03:00:00,M0015,SN-000316,L,298.406858,305.583022,1827.646051,45.257282,155.618939,0
2025-01-14 04:00:00,M0015,SN-000317,L,299.133092,,2196.788168,22.128086,187.071608,0
2025-01-14 05:00:00,M0015,SN-000318,L,297.605152,307.633776,1673.555351,72.800632,212.202784,0
2025-01-14 06:00:00,M0015,SN-000319,L,300.979168,309.452739,1923.212065,32.12064,213.461706,1
2025-01-14 07:00:00,M0015,SN-000320,L,296.643393,304.109972,1453.980498,5.0,,0
2025-01-14 08:00:00,M0016,SN-000321,M,300.564701,309.420432,1957.611047,8.299652,0.0,0
2025-01-14 09:00:00,M0016,SN-000322,M,298.618698,309.310726,1801.087993,5.0,20.215246,0
2025-01-14 10:00:00,M0016,SN-000323,M,301.342494,306.921387,1537.565332,34.146862,8.627964,0
2025-01-14 11:00:00,M0016,SN-000324,M,300.501738,307.25678,1717.459723,35.290397,45.031929,0
2025-01-14 12:00:00,M0016,SN-000325,M,302.641292,310.256963,1735.538489,29.388432,47.559183,0
2025-01-14 13:00:00,M0016,SN-000326,M,300.461549,311.653318,1705.445705,66.971976,50.460837,1
2025-01-14 14:00:00,M0016,SN-000327,M,295.855919,305.2798,2419.969435,69.962996,67.335079,0
2025-01-14 15:00:00,M0016,SN-000328,M,298.866094,309.01707,1765.543899,35.740289,75.862205,0
2025-01-14 16:00:00,M0016,SN-000329,M,296.655986,303.945744,1714.636361,5.0,102.929802,0
2025-01-14 17:00:00,M0016,SN-000330,M,297.96344,305.284137,1200.0,55.43204,113.859422,0
2025-01-14 18:00:00,M0016,SN-000331,M,302.022457,311.694177,1487.027427,53.884006,106.246711,0
2025-01-14 19:00:00,M0016,SN-000332,M,300.275068,309.362479,1707.924301,47.734789,128.771263,0
2025-01-14 20:00:00,M0016,SN-000333,M,297.602139,307.425247,1559.951563,64.536994,137.094515,0
2025-01-14 21:00:00,M0016,SN-000334,M,296.972565,305.691059,2283.597658,10.879298,166.34808,0
2025-01-14 22:00:00,M0016,SN-000335,M,299.065564,308.48278,1742.271779,85.0,157.199207,0
2025-01-14 23:00:00,M0016,SN-000336,M,296.56688,305.804058,2250.955487,16.014306,192.833833,0
2025-01-15 00:00:00,M0016,SN-000337,M,297.657719,307.824371,1821.596622,58.730573,191.733642,1
2025-01-15 01:00:00,M0016,SN-000338,M,299.624019,309.834531,1813.029743,5.0,194.704525,0
2025-01-15 02:00:00,M0016,SN-000339,M,301.310624,307.880816,1768.921243,16.743383,210.581807,0
2025-01-15 03:00:00,M0016,SN-000340,M,300.217523,305.84662,1801.328688,77.909216,221.587049,1
2025-01-15 04:00:00,M0017,SN-000341,H,294.417421,304.920039,2401.578251,33.477504,0.0,0
2025-01-15 05:00:00,M0017,SN-000342,H,299.608733,310.390321,1200.0,60.998065,12.758615,0
2025-01-15 06:00:00,M0017,SN-000343,H,299.144067,306.613133,1200.0,45.923885,14.176676,0
2025-01-15 07:00:00,M0017,SN-000344,H,299.827781,306.038027,1609.890209,37.376046,18.55707,0
2025-01-15 08:00:00,M0017,SN-000345,H,302.232419,311.380972,1805.084759,74.096258,44.962588,1
2025-01-15 09:00:00,M0017,SN-000346,H,294.873523,305.269781,2041.536549,34.083529,45.57715,0
2025-01-15 10:00:00,M0017,SN-000347,H,297.817793,309.514185,1965.580519,5.0,65.982713,0
2025-01-15 11:00:00,M0017,SN-000348,H,300.181813,309.956259,1665.51393,19.918998,76.727177,0
2025-01-15 12:00:00,M0017,SN-000349,H,295.836811,304.279236,2156.665293,53.779793,89.030271,1
2025-01-15 13:00:00,M0017,SN-000350,H,301.951898,309.612202,2160.568391,49.887728,124.007705,1
2025-01-15 14:00:00,M0017,SN-000351,H,299.736713,308.75389,1864.420241,5.0,120.451293,0
2025-01-15 15:00:00,M0017,SN-000352,H,300.693168,309.244271,2136.93015,21.891437,133.962968,0
2025-01-15 16:00:00,M0017,SN-000353,H,297.858113,305.335511,1895.425842,25.456966,129.788814,0
2025-01-15 17:00:00,M0017,SN-000354,H,300.627527,312.700661,1603.480941,30.86326,150.768295,0
2025-01-15 18:00:00,M0017,SN-000355,H,301.136943,312.814696,2044.235894,5.60216,169.722421,0
2025-01-15 19:00:00,M0017,SN-000356,H,299.465756,310.169829,1838.714593,24.290722,171.803769,0
2025-01-15 20:00:00,M0017,SN-000357,H,299.468802,307.087526,1800.468946,21.784738,199.264503,0
2025-01-15 21:00:00,M0017,SN-000358,H,299.540686,309.823215,2315.53375,59.288331,194.378427,1
2025-01-15 22:00:00,M0017,SN-000359,H,297.273309,307.232749,1200.0,60.228033,213.709071,1
2025-01-15 23:00:00,M0017,SN-000360,H,298.704943,308.368761,1303.81054,36.354739,223.311587,0
2025-01-16 00:00:00,M0018,SN-000361,L,298.694955,309.569453,1384.525351,30.199005,1.314565,0
2025-01-16 01:00:00,M0018,SN-000362,L,299.766788,309.719844,1672.858773,43.498108,6.876079,0
2025-01-16 02:00:00,M0018,SN-000363,L,300.999648,311.10967,1710.887141,19.585622,21.832851,0
2025-01-16 03:00:00,M0018,SN-000364,L,296.882928,306.838287,1272.436023,11.329198,34.110959,0
2025-01-16 04:00:00,M0018,SN-000365,L,298.749982,308.261169,1455.194689,16.49447,42.124898,0
2025-01-16 05:00:00,M0018,SN-000366,L,301.962911,308.287494,1498.705413,24.129671,63.880751,0
2025-01-16 06:00:00,M0018,SN-000367,L,297.512824,306.638255,2660.098432,10.913155,73.907107,1
2025-01-16 07:00:00,M0018,SN-000368,L,297.3555,305.521212,2430.609682,44.051489,83.291088,0
2025-01-16 08:00:00,M0018,SN-000369,L,299.404612,306.484851,1655.887704,58.242892,92.556333,0
2025-01-16 09:00:00,M0018,SN-000370,L,300.68877,312.211495,1672.745848,5.0,114.372352,0
2025-01-16 10:00:00,M0018,SN-000371,L,299.022852,310.616345,1397.778601,40.628218,118.113326,0
2025-01-16 11:00:00,M0018,SN-000372,L,301.657921,312.696752,1200.0,34.501605,129.546422,0
2025-01-16 12:00:00,M0018,SN-000373,L,300.713588,310.096408,1759.091935,48.537717,144.83752,0
2025-01-16 13:00:00,M0018,SN-000374,L,300.68364,311.709578,1450.751806,39.676531,169.572693,1
2025-01-16 14:00:00,M0018,SN-000375,L,300.108233,309.126313,1770.302314,5.0,157.27715,0
2025-01-16 15:00:00,M0018,SN-000376,L,303.655306,312.959502,1239.927953,8.440268,186.158855,0
2025-01-16 16:00:00,M0018,SN-000377,L,298.589677,305.94947,1533.30894,40.735589,176.854631,0
2025-01-16 17:00:00,M0018,SN-000378,L,294.992955,304.588442,1852.019483,65.719523,205.738185,0
2025-01-16 18:00:00,M0018,SN-000379,L,,311.299088,1928.173359,5.0,228.600663,0
2025-01-16 19:00:00,M0018,SN-000380,L,298.084601,305.130623,1946.115186,48.643164,231.909348,0
2025-01-16 20:00:00,M0019,SN-000381,M,299.215761,308.138965,1337.828856,69.74055,1.365001,0
2025-01-16 21:00:00,M0019,SN-000382,M,301.619101,310.499507,2099.140006,36.174353,7.516404,1
2025-01-16 22:00:00,M0019,SN-000383,M,295.795481,307.491823,1519.925906,53.755062,24.248378,0
2025-01-16 23:00:00,M0019,SN-000384,M,296.496706,306.838026,2021.50027,22.423273,33.983497,0
2025-01-17 00:00:00,M0019,SN-000385,M,295.797444,304.814612,1796.276463,37.015845,41.712187,0
2025-01-17 01:00:00,M0019,SN-000386,M,297.411727,306.784908,1318.264375,5.0,57.680995,0
2025-01-17 02:00:00,M0019,SN-000387,M,299.879273,308.945592,1689.330803,5.0,73.587049,0
2025-01-17 03:00:00,M0019,SN-000388,M,300.048376,308.744005,1927.87731,63.569145,77.862263,1
2025-01-17 04:00:00,M0019,SN-000389,M,299.552548,306.928908,2014.537883,15.375127,89.549745,0
2025-01-17 05:00:00,M0019,SN-000390,M,296.174468,304.94789,1750.654236,28.611804,97.118052,0
2025-01-17 06:00:00,M0019,SN-000391,M,294.379793,302.260646,2336.122612,5.338944,123.1258,0
2025-01-17 07:00:00,M0019,SN-000392,M,299.108707,306.233234,2152.62877,5.0,136.362586,0
2025-01-17 08:00:00,M0019,SN-000393,M,298.056448,307.823281,1710.171059,35.654057,145.853284,0
2025-01-17 09:00:00,M0019,SN-000394,M,299.918772,309.505669,2062.542634,21.76057,163.721364,0
2025-01-17 10:00:00,M0019,SN-000395,M,300.403907,306.723846,2476.82772,49.449275,168.702941,0
2025-01-17 11:00:00,M0019,SN-000396,M,299.276483,308.092456,2486.16961,51.31346,183.136087,0
2025-01-17 12:00:00,M0019,SN-000397,M,300.520266,311.013818,1370.200042,48.021241,194.430699,0
2025-01-17 13:00:00,M0019,SN-000398,M,299.458423,310.047258,1475.713411,45.96502,203.26768,0
2025-01-17 14:00:00,M0019,SN-000399,M,300.060129,310.598885,2319.721575,79.444205,211.753425,1
2025-01-17 15:00:00,M0019,SN-000400,M,297.590653,306.649023,1429.601632,13.310156,245.713221,0
2025-01-01 00:00:00,M0000,SN-000001,L,299.609434,308.340017,1504.234135,6.936472,0.0,0
